name,price,speed,modules,color,first_word_latency,cas_latency
Corsair Vengeance LED 32 GB,,"43,200","4,8",Black / Blue,10,16
Corsair Vengeance LPX 16 GB,,"43,733","2,8",Red,9.108,17
GALAX HOF 16 GB,,"43,200","2,8",White,8.75,14
Corsair Dominator Platinum Chrome 32 GB,,"43,200","2,16",Silver,8.75,14
Corsair Dominator Platinum Chrome 32 GB,,"43,200","4,8",Silver,8.75,14
Patriot Viper 4 8 GB,,"42,400","1,8",Red,12.5,15
Patriot Viper Elite 16 GB,,"42,400","2,8",Silver / Blue,12.5,15
G.Skill Trident Z RGB 16 GB,,"43,466","2,8",Black,9.233,16
G.Skill Trident Z 32 GB,,"43,866","4,8",Black / White,9.312,18
TEAMGROUP T-Force / Night Hawk 16 GB,,"43,200","2,8",Black / Blue,10,16
Corsair Vengeance RGB 16 GB,,"42,666","2,8",Black,12.003,16
Kingston Predator 32 GB,,"43,000","2,16",Black,10,15
TEAMGROUP Vulcan 32 GB,,"42,400","2,16",Black / Red,12.5,15
G.Skill Flare X 32 GB,,"42,133","4,8",Black,14.065,15
G.Skill Flare X 32 GB,,"42,133","4,8",Red,14.065,15
G.Skill Flare X 16 GB,,"42,400","2,8",Red,12.5,15
G.Skill Flare X 32 GB,,"42,400","4,8",Red,12.5,15
G.Skill Flare X 64 GB,160.65,"42,400","4,16",Red,12.5,15
G.Skill Flare X 16 GB,,"42,400","2,8",Black,13.333,16
G.Skill Flare X 16 GB,,"42,400","2,8",Red,13.333,16
G.Skill Flare X 32 GB,,"42,400","2,16",Black,13.333,16
G.Skill Flare X 32 GB,,"42,400","2,16",Red,13.333,16
TEAMGROUP T-Force Xtreem 8 GB,,"43,600","2,4",Black / Silver,9.444,17
Kingston Impact 32 GB,,"42,400","2,16",Black,11.667,14
Kingston Impact 32 GB,399.99,"42,400","4,8",Black,12.5,15
Kingston ValueRAM 16 GB,134.99,"42,133","2,8",Black / Green,14.065,15
Mushkin Essentials 8 GB,25.17,"42,133","2,4",Green,14.065,15
TEAMGROUP Dark 16 GB,,"32,400","2,8",Red,9.167,11
Corsair Vengeance RGB 64 GB,303.5,"42,666","4,16",Black,12.003,16
TEAMGROUP Vulcan 16 GB,,"42,800","2,8",Black / Gray,11.429,16
TEAMGROUP Vulcan 32 GB,,"43,000","2,16",Black / Gray,10.667,16
TEAMGROUP Vulcan 16 GB,,"42,800","2,8",Black / Red,11.429,16
TEAMGROUP Vulcan 32 GB,,"43,000","2,16",Black / Red,10.667,16
TEAMGROUP Vulcan 8 GB,,"42,400","2,4",Black / Red,11.667,14
Patriot Viper 4 8 GB,,"43,200","2,4",Black / Red,10,16
Patriot Viper Elite 8 GB,,"42,400","2,4",Black / Blue,12.5,15
Patriot Viper Elite 8 GB,,"42,400","2,4",Black / Red,12.5,15
Patriot Viper Elite 8 GB,,"42,666","2,4",Black / Blue,11.253,15
Patriot Viper Elite 16 GB,,"43,200","2,8",Black / Gray,10,16
GeIL EVO X AMD Edition 16 GB,,"43,200","2,8",Black,10,16
Patriot Viper Elite 16 GB,,"42,800","2,8",Black / Blue,11.429,16
Crucial Sport LT 16 GB,,"42,666","2,8",Gray,12.003,16
Apacer Panther-Golden 8 GB,,"42,400","1,8",Black / Gold,13.333,16
Apacer Commando 16 GB,,"42,400","2,8",Black / Red,13.333,16
Apacer Commando 32 GB,,"42,666","4,8",Black / Red,12.003,16
Crucial Ballistix Tactical 8 GB,,"43,000","2,4",Black,10,15
Kingston HX426C13PB3K2/16 16 GB,,"42,666","2,8",Black / Silver,9.752,13
G.Skill Trident Z 32 GB,,"43,200","4,8",Silver / Black,10,16
TEAMGROUP T-Force Dark 32 GB,,"43,000","2,16",Red / Black,10.667,16
G.Skill Trident Z 16 GB,,"44,600","2,8",Black,8.261,19
Crucial Sport LT 8 GB,,"42,400","1,8",White,13.333,16
Kingston FURY 16 GB,,"42,666","1,16",Black / White,12.003,16
Corsair Vengeance RGB 16 GB,,"43,200","2,8",White,10,16
Corsair Vengeance RGB 32 GB,,"43,000","4,8",White,10,15
Corsair Vengeance RGB 128 GB,,"43,000","8,16",White,10.667,16
Corsair Dominator Platinum 16 GB,,"43,466","2,8",,9.233,16
TEAMGROUP T-Force Delta RGB 4 GB,,"42,666","1,4",Black,11.253,15
TEAMGROUP T-Force Delta RGB 8 GB,,"42,400","2,4",Black,12.5,15
TEAMGROUP T-Force Delta RGB 8 GB,,"42,666","2,4",Black,11.253,15
Corsair Dominator Platinum 32 GB,,"42,666","2,16",Black / Silver,11.253,15
Patriot PSD48G2400K 8 GB,,"42,400","2,4",,13.333,16
Crucial Ballistix Sport LT 64 GB,,"42,666","4,16",Red / Black,12.003,16
ADATA XPG V1.0 8 GB,,"31,600","2,4",Red / White,13.75,11
ADATA XPG GAMMIX D10 8 GB,,"43,000","2,4",Black / White,10.667,16
Corsair Vengeance LPX 16 GB,,"43,333","2,8",Black / Yellow,9.601,16
Corsair CORSAIR Vengeance RGB 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMR64GX4M8Z2933C16 64 GB,,"42,933","8,8",Black,10.91,16
Corsair Vengeance LED 16 GB,,"43,200","2,8",Black,10,16
Corsair Vengeance LED 16 GB,,"43,200","2,8",Black,10,16
Corsair Vengeance LED 32 GB,,"43,200","2,16",Black / Red,10,16
Corsair Vengeance LED 32 GB,,"43,000","4,8",Black / White,10.667,16
Corsair Vengeance LED 32 GB,,"43,000","4,8",Black / Blue,10.667,16
Corsair Vengeance LED 64 GB,,"42,666","4,16",Black / Blue,12.003,16
ADATA AX4U2400316G16-DRG 32 GB,,"42,400","2,16",Red / White,13.333,16
Corsair Vengeance RGB 128 GB,,"42,933","8,16",Black,10.91,16
Corsair Vengeance LED 32 GB,,"43,200","2,16",Black / White,10,16
Corsair Vengeance LED 32 GB,,"43,200","2,16",Black / Blue,10,16
Avexir Impact ROG 16 GB,,"42,666","4,4",Black / Red,11.253,15
Avexir Blitz 16 GB,,"43,200","2,8",Black / Red,10,16
Corsair Dominator Platinum 16 GB,,"43,600","4,4",Black / Silver,10,18
Corsair Vengeance LPX 64 GB,,"42,400","4,16",Black / Yellow,13.333,16
Avexir Core 8 GB,,"32,666","2,4",Black / Red,9.002,12
Avexir Blitz 1.1 8 GB,,"33,200","2,4",Black / Red,8.125,13
G.Skill Trident Z RGB 16 GB,,"42,933","2,8",Black,9.547,14
G.Skill Sniper X 16 GB,,"43,000","2,8",Black / Camo,10.667,16
G.Skill Sniper X 32 GB,,"43,000","2,16",Black / Camo,10.667,16
G.Skill Sniper X 64 GB,,"43,000","4,16",Black / Camo,10.667,16
Patriot Viper LED 8 GB,,"43,000","2,4",Black / Red,10,15
G.Skill Sniper X 16 GB,,"43,600","2,8",Black / Camo,10.556,19
G.Skill Trident Z 32 GB,,"43,733","2,16",Silver / White,9.108,17
G.Skill Trident Z 32 GB,,"43,733","4,8",Black,9.108,17
G.Skill Trident Z 16 GB,,"44,600","2,8",,8.261,19
G.Skill Flare X 32 GB,,"42,933","4,8",Black,10.91,16
G.Skill Sniper X 64 GB,,"43,000","4,16",Black / Camo,10.667,16
G.Skill Sniper X 32 GB,,"43,600","2,16",Black / Camo,10.556,19
TEAMGROUP T-Force Dark 16 GB,,"42,666","1,16",Red / Black,11.253,15
TEAMGROUP T-Force Vulcan 8 GB,,"42,666","1,8",Black,11.253,15
TEAMGROUP T-Force Vulcan 8 GB,,"43,200","2,4",Red / Black,10,16
TEAMGROUP T-Force Dark Pro 16 GB,,"43,200","2,8",Black / Silver,10,16
TEAMGROUP T-Force Dark Pro 8 GB,,"43,000","2,4",Black / Red,10,15
TEAMGROUP T-Force Vulcan 8 GB,,"43,200","2,4",Black / Silver,10,16
TEAMGROUP T-Force Vulcan 16 GB,,"32,133","2,8",Red,10.314,11
TEAMGROUP Elite 16 GB,,"42,400","2,8",Black,13.333,16
G.Skill Trident Z 64 GB,,"43,300","8,8",Silver / Red,9.697,16
G.Skill Trident Z 128 GB,,"43,466","8,16",Black,9.233,16
GeIL EVO FORZA 8 GB,,"42,666","2,4",Red / Black,12.003,16
GeIL Super Luce 32 GB,,"42,133","2,16",White / Red,14.065,15
GeIL SUPER LUCE RGB 16 GB,,"42,400","2,8",White,13.333,16
Crucial Ballistix Sport LT 16 GB,,"42,666","1,16",Gray,12.003,16
Crucial Ballistix Sport LT 32 GB,,"42,400","4,8",Gray,13.333,16
Corsair Vengeance LED 16 GB,,"42,666","2,8",Black,12.003,16
GeIL EVO POTENZA 16 GB,,"42,400","2,8",Black,13.333,16
Corsair Vengeance LED 32 GB,,"43,000","2,16",Black / Red,10.667,16
Corsair Vengeance RGB 16 GB,,"43,000","2,8",White,10.667,16
Corsair Vengeance RGB 32 GB,,"43,000","4,8",Black,10.667,16
Corsair Vengeance RGB 64 GB,,"43,000","4,16",Black,10.667,16
Corsair Vengeance LED 16 GB,,"43,000","2,8",Black / White,10.667,16
Corsair Vengeance LED 16 GB,,"43,000","2,8",Black / Blue,10.667,16
TEAMGROUP T-Force Night Hawk RGB 16 GB,,"44,000","2,8",Black,9,18
TEAMGROUP T-Force Night Hawk RGB 16 GB,,"43,600","2,8",White,10,18
TEAMGROUP T-Force Xtreem 32 GB,,"43,733","4,8",Black / Silver,9.108,17
TEAMGROUP T-Force Dark 16 GB,,"42,400","4,4",Silver / Black,11.667,14
TEAMGROUP T-Force Dark 16 GB,,"43,200","4,4",Silver / Black,10,16
TEAMGROUP T-Force Dark 32 GB,,"43,200","4,8",Red / Black,10,16
TEAMGROUP T-Force Dark 32 GB,,"43,000","4,8",Red / Black,10.667,16
TEAMGROUP T-Force Vulcan 4 GB,,"42,666","1,4",Silver / Black,11.253,15
TEAMGROUP T-Force Vulcan 16 GB,,"43,000","4,4",Red / Black,10.667,16
TEAMGROUP T-Force Vulcan 32 GB,,"43,200","4,8",Red / Black,10,16
Kingston HyperX Fury 16 GB,,"42,133","1,16",Red / Silver,13.127,14
Kingston HyperX Fury 16 GB,,"42,666","1,16",Red / Silver,12.003,16
Kingston HyperX Fury 32 GB,,"42,666","4,8",Red / Silver,12.003,16
Patriot Signature Line 32 GB,,"42,133","2,16",Green / Black,14.065,15
Patriot Viper LED 16 GB,,"42,400","2,8",Black / Red,11.667,14
Patriot Viper LED 16 GB,,"42,666","2,8",Black / Red,11.253,15
Kingston ValueRAM 8 GB,40.49,"42,400","1,8",Green / Black,14.167,17
Crucial CT25664BD160BJ 2 GB,19.98,"31,600","1,2",Green / Black,13.75,11
Crucial CT2K16G3S186DM 32 GB,,"31,866","2,16",Green / Black,13.934,13
Patriot Signature Line 4 GB,14.99,"31,600","1,4",Green / Black,13.75,11
Crucial CT8G4WFD8266 8 GB,,"42,666","1,8",Green,14.254,19
Crucial CT8G4WFS824A 8 GB,106.47,"42,400","1,8",Green,14.167,17
Corsair Vengeance LED 32 GB,,"43,600","2,16",Black / White,10,18
Corsair Vengeance LED 32 GB,,"43,600","4,8",Black / White,10,18
Corsair Vengeance LED 16 GB,,"43,333","2,8",Black,9.601,16
G.Skill Sniper X 16 GB,204.32,"43,400","2,8",Camo / Black,9.412,16
Crucial Ballistix Tactical Tracer 32 GB,,"43,000","4,8",Silver,10.667,16
Crucial Ballistix Sport LT 16 GB,,"42,400","2,8",Camo,13.333,16
TEAMGROUP T-Force Xtreem 64 GB,,"43,600","4,16",Silver / Black,8.889,16
TEAMGROUP T-Force Xtreem 64 GB,,"43,733","4,16",Silver / Black,9.108,17
Kingston KCP424NS6/4 4 GB,24.99,"42,400","1,4",Green / Black,14.167,17
Kingston KCS-UC426/16G 16 GB,68.62,"42,666","1,16",Green / Black,14.254,19
Kingston KTD-PE426/32G 32 GB,102.71,"42,666","1,32",Green / Black,14.254,19
Corsair Vengeance RGB 16 GB,,"44,266","2,8",Black,8.908,19
Corsair Dominator Platinum 16 GB,,"44,133","2,8",Silver / Black,9.194,19
Corsair Vengeance LPX 16 GB,,"44,266","2,8",Black / Yellow,8.908,19
G.Skill Sniper X 32 GB,198,"43,600","4,8",Silver / Camo,10.556,19
Kingston HyperX Fury 64 GB,,"42,666","4,16",Black / White,12.003,16
G.Skill Ripjaws V 32 GB,,"43,600","4,8",Red / Black,10.556,19
ADATA XPG GAMMIX D10 64 GB,,"42,400","4,16",Black / White,13.333,16
ADATA XPG GAMMIX D10 8 GB,,"42,400","2,4",Black / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,"43,000","1,16",Black / White,10.667,16
ADATA XPG GAMMIX D10 16 GB,,"43,000","4,4",Black / White,10.667,16
ADATA XPG GAMMIX D10 16 GB,,"42,400","1,16",Red / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,"42,666","1,16",Red / White,12.003,16
ADATA XPG GAMMIX D10 8 GB,,"42,666","1,8",Red / White,12.003,16
ADATA XPG GAMMIX D10 16 GB,,"42,666","4,4",Red / White,12.003,16
ADATA XPG GAMMIX D10 64 GB,,"43,000","4,16",Red / White,10.667,16
ADATA XPG GAMMIX D10 8 GB,,"43,000","1,8",Red / White,10.667,16
ADATA XPG GAMMIX D10 16 GB,,"43,000","2,8",Red / White,10.667,16
Patriot Viper Venom RGB 16 GB,,"42,666","2,8",Black / Silver,11.253,15
GeIL EVO POTENZA 16 GB,,"42,400","2,8",Red,13.333,16
Corsair Vengeance RGB 16 GB,,"42,933","2,8",Black,10.91,16
Corsair Vengeance RGB Pro 64 GB,,"42,666","8,8",Black,12.003,16
G.Skill Trident Z RGB 16 GB,,"43,466","2,8",Black,10.387,18
Kingston HyperX Predator RGB 32 GB,,"42,933","4,8",Black,10.228,15
Kingston KVR24S17S6/4 4 GB,75,"42,400","1,4",Green / Black,14.167,17
Crucial Ballistix Elite 16 GB,,"43,200","2,8",Black,9.375,15
G.Skill Trident Z 128 GB,,"43,200","8,16",Silver / Red,8.75,14
Corsair Dominator Platinum Special Edition 32 GB,,"43,200","4,8",Blue / Orange,8.75,14
Crucial Ballistix Sport AT 64 GB,,"42,666","4,16",Silver / Black,12.003,16
Crucial Ballistix Sport AT 32 GB,,"43,000","2,16",Silver / Black,11.333,17
Crucial CT16G4RFD424A 16 GB,37.99,"42,400","1,16",Green / Black,14.167,17
GeIL TUF SUPER LUCE 16 GB,,"42,666","2,8",Black / Camo,14.254,19
G.Skill Trident Z RGB 32 GB,,"42,400","4,8",Black,12.5,15
Corsair Vengeance LED 32 GB,,"42,933","4,8",Black / White,10.91,16
G.Skill Trident Z 16 GB,,"43,200","2,8",Silver / White,9.375,15
Corsair Vengeance RGB Pro 64 GB,,"43,000","4,16",White,10,15
Corsair Vengeance RGB Pro 64 GB,,"43,466","4,16",White,9.233,16
Corsair Vengeance RGB Pro 64 GB,,"43,600","4,16",Black,10,18
Patriot Signature Line 4 GB,,"42,400","1,4",Green / Black,14.167,17
Crucial CT4K8G4RFD8266 32 GB,,"42,666","4,8",Green / Black,14.254,19
Corsair Vengeance RGB Pro 128 GB,,"43,200","8,16",White,10,16
TEAMGROUP T-Force Xtreem 16 GB,,"43,600","2,8",Black / White,10,18
GeIL EVO FORZA 32 GB,,"42,400","2,16",Red / Black,13.333,16
V-Color SKYWALKER PRISM RGB 16 GB,,"43,000","2,8",Silver / Black,10,15
Kingston ValueRAM 16 GB,60.74,"42,666","1,16",Green / Black,14.254,19
Corsair Vengeance RGB Pro 64 GB,,"44,000","8,8",Black,9.5,19
Mushkin Silverline 16 GB,49.33,"42,400","2,8",Silver / Green,14.167,17
Crucial Ballistix Tactical Tracer 8 GB,,"42,666","1,8",Silver / Black,12.003,16
Crucial CT2K2G4SFS624A 4 GB,,"42,400","2,2",Green / Black,14.167,17
Crucial CT4G4SFS624A 4 GB,,"42,400","1,4",Green / Black,14.167,17
Crucial Ballistix Tactical Tracer 16 GB,,"42,666","1,16",Silver / Black,12.003,16
Corsair Vengeance RGB Pro 32 GB,,"43,733","4,8",Black,9.108,17
TEAMGROUP T-Force Vulcan 16 GB,,"42,400","2,8",Black / Red,12.5,15
GeIL SUPER LUCE RGB SYNC 16 GB,,"43,200","2,8",White,8.75,14
ADATA AD4S2666316G19-D 32 GB,,"42,666","2,16",Green / Black,14.254,19
GeIL SUPER LUCE RGB SYNC 16 GB,,"43,600","2,8",Black,8.889,16
GeIL SUPER LUCE RGB SYNC 16 GB,,"44,133","2,8",Black,9.194,19
Patriot Signature Line 4 GB,,"42,400","1,4",Green / Black,14.167,17
TEAMGROUP T-Force Dark 16 GB,,"42,666","2,8",Red / Black,11.253,15
G.Skill Trident Z Royal 16 GB,132.51,"44,000","2,8",Silver,8.5,17
Patriot Viper Steel 16 GB,,"43,866","2,8",Silver / Black,9.312,18
Crucial Ballistix Sport LT 32 GB,,"43,200","4,8",Silver / Black,10,16
Crucial Ballistix Sport LT 32 GB,,"43,000","4,8",Silver / Black,10,15
Crucial Ballistix Sport LT 32 GB,,"43,200","4,8",Silver / Black,10,16
Crucial Ballistix Sport AT 64 GB,,"43,200","4,16",Silver / Black,10,16
Corsair Vengeance LPX 16 GB,,"44,700","2,8",Black / Yellow,8.085,19
Crucial Ballistix Sport LT 32 GB,,"43,200","2,16",Red / Black,10,16
Crucial Ballistix Sport LT 32 GB,,"43,200","4,8",Red / Black,10,16
Crucial Ballistix Sport LT 8 GB,,"43,000","1,8",White / Silver,10,15
GeIL SUPER LUCE RGB SYNC 32 GB,,"43,200","2,16",Black,10,16
Crucial Ballistix Sport LT 32 GB,,"43,000","2,16",White / Silver,10,15
Crucial Ballistix Sport LT 64 GB,,"43,000","4,16",White / Silver,10,15
Corsair Dominator Platinum RGB 16 GB,,"43,200","2,8",Black,8.75,14
Corsair Dominator Platinum RGB 16 GB,,"44,266","2,8",Black,8.908,19
G.Skill Trident Z Royal 64 GB,,"43,200","4,16",Silver,8.75,14
G.Skill Trident Z Royal 32 GB,,"43,000","4,8",Silver,10.667,16
G.Skill Trident Z Royal 32 GB,1565.83,"43,600","4,8",Silver,9.444,17
G.Skill Ripjaws V 16 GB,,"43,200","2,8",Red,10,16
G.Skill Trident Z 16 GB,,"44,500","2,8",Black,8.444,19
G.Skill Trident Z 16 GB,,"44,266","2,8",Silver,8.908,19
G.Skill Trident Z 16 GB,,"44,133","2,8",Black / White,9.194,19
G.Skill Trident Z 16 GB,,"43,733","2,8",Black / White,9.108,17
Corsair Dominator Platinum 16 GB,,"43,733","2,8",Silver / Black,9.108,17
OLOy MD4U082417BBSA 8 GB,,"42,400","1,8",Red / Black,14.167,17
OLOy MD4MU081G83014D 16 GB,,"43,000","2,8",White / Gray,9.333,14
OLOy MD4U083216BADA 16 GB,,"43,200","2,8",White / Gray,10,16
OLOy MD4U082417IBDA 16 GB,,"42,400","2,8",Red / Black,14.167,17
OLOy MD4U082417IBSA 8 GB,,"42,400","1,8",Red / Black,14.167,17
OLOy MD4U083216BASA 8 GB,,"43,200","1,8",White / Gray,10,16
G.Skill Trident Z Royal 32 GB,439,"44,000","4,8",Silver,8.5,17
Corsair Dominator Platinum RGB 16 GB,109.99,"44,000","2,8",Black / Silver,9.5,19
TEAMGROUP T-Force T1 8 GB,,"42,400","2,4",Black / Red,12.5,15
TEAMGROUP T-Force Xtreem 16 GB,,"44,300","2,8",Black / White,8.372,18
G.Skill Trident Z 32 GB,,"43,300","4,8",Black / White,9.697,16
TEAMGROUP T-Force Vulcan Z 16 GB,,"43,000","1,16",Silver / Black,10.667,16
TEAMGROUP T-Force Vulcan Z 4 GB,,"43,000","1,4",Silver / Black,10.667,16
G.Skill Trident Z Royal 128 GB,,"43,200","8,16",Gold,10,16
G.Skill Trident Z Royal 32 GB,,"43,000","4,8",Gold,10.667,16
G.Skill Trident Z Royal 64 GB,,"43,200","4,16",Gold,10,16
Crucial CT16G4RFD832A 16 GB,,"43,200","1,16",Green / Black,13.75,22
G.Skill Trident Z Royal 16 GB,,"44,800","2,8",Gold,7.5,18
G.Skill Trident Z Neo 32 GB,,"43,000","4,8",Silver / Black,10.667,16
OLOy MD4U163016BADA 32 GB,,"43,000","2,16",White / Silver,10.667,16
OLOy MD4U082417IFDA 16 GB,,"42,400","2,8",Red,14.167,17
OLOy MD4U083618BFDA 16 GB,,"43,600","2,8",Red,10,18
OLOy MD4U082616BFDA 16 GB,,"42,666","2,8",Red,12.003,16
OLOy WarHawk RGB 32 GB,,"43,600","2,16",Black / White,10,18
Crucial Ballistix Tactical Tracer RGB 16 GB,,"43,000","2,8",Silver,10,15
Crucial Ballistix Tactical Tracer RGB 8 GB,,"43,000","1,8",Silver,10,15
Crucial Ballistix Tactical Tracer RGB 8 GB,,"43,200","1,8",Silver,10,16
OLOy MD4U083216BGDA 16 GB,,"43,200","2,8",Black,10,16
OLOy WarHawk RGB 16 GB,,"43,200","1,16",Black / Silver,10,16
Kingston HyperX Fury RGB 32 GB,,"43,466","4,8",Black,9.233,16
Kingston HyperX Fury RGB 64 GB,,"42,400","4,16",Black,12.5,15
TEAMGROUP T-Force Dark Z 16 GB,,"43,000","2,8",Red / Black,10.667,16
TEAMGROUP T-Force Dark Z 16 GB,,"43,000","1,16",Silver,10.667,16
TEAMGROUP T-Force Dark Z 32 GB,,"43,200","2,16",Silver,10,16
TEAMGROUP T-Force Dark Z 16 GB,,"43,200","1,16",Silver / Black,10,16
Corsair Dominator Platinum Special Edition CONTRAST 32 GB,,"43,466","2,16",White / Black,9.233,16
Corsair Dominator Platinum Special Edition CONTRAST 32 GB,,"43,466","4,8",White / Black,9.233,16
G.Skill Flare X 64 GB,,"43,200","4,16",Black,8.75,14
ADATA XPG GAMMIX D30 32 GB,,"43,000","2,16",Silver / Black,10.667,16
ADATA XPG GAMMIX D30 16 GB,,"43,600","2,8",Silver / Black,9.444,17
G.Skill Trident Z Royal 32 GB,,"43,600","4,8",Gold,10,18
G.Skill Trident Z Royal 64 GB,,"43,600","4,16",Silver,8.889,16
Kingston KSM26RS8/8MEI 8 GB,34.71,"42,666","1,8",Green / Black,14.254,19
OLOy WarHawk RGB 16 GB,,"43,000","2,8",Blue / White,10.667,16
Kingston HyperX Predator RGB 64 GB,,"43,000","4,16",Black,10,15
Kingston HyperX Predator RGB 16 GB,,"43,000","1,16",Black,10,15
Kingston HyperX Predator RGB 32 GB,,"43,000","4,8",Black,10,15
Kingston HyperX Predator RGB 8 GB,,"43,000","1,8",Black,10,15
TEAMGROUP T-Force Dark Za 16 GB,,"44,000","2,8",Black / Silver,9,18
ADATA XPG Z1 32 GB,,"43,200","2,16",Black / Silver,10,16
Thermaltake TOUGHRAM RGB 16 GB,,"43,000","2,8",Black / Silver,10.667,16
Thermaltake TOUGHRAM RGB 16 GB,,"44,000","2,8",White / Silver,9.5,19
Crucial Ballistix 32 GB,,"43,000","2,16",Black,10,15
Crucial Ballistix 64 GB,,"43,600","2,32",White,8.889,16
Crucial Ballistix 32 GB,,"43,000","2,16",Black,10.667,16
Crucial Ballistix RGB 64 GB,,"43,200","2,32",White,10,16
Crucial Ballistix RGB 64 GB,,"43,200","2,32",Red,10,16
Crucial Ballistix RGB 16 GB,,"43,000","2,8",Red,10,15
G.Skill Trident Z Royal 256 GB,,"42,666","8,32",Silver,13.503,18
GeIL EVO SPEAR Phantom Gaming 32 GB,,"43,000","2,16",Black,10.667,16
GeIL GeIL 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GALS416GB3600C18ADC 16 GB,,"43,600","2,8",Black,10,18
OLOy WarHawk RGB 64 GB,,"43,000","2,32",Black / Silver,10.667,16
OLOy WarHawk RGB 32 GB,,"43,200","4,8",Black / Silver,10,16
OLOy WarHawk RGB 32 GB,,"43,600","4,8",Black / Silver,10,18
OLOy MD4U163016CHSA 16 GB,,"43,000","1,16",Red,10.667,16
OLOy MD4U1636181CHKSA 16 GB,,"43,600","1,16",Black,10,18
OLOy MD4U1636181CHRDA 32 GB,,"43,600","2,16",Red,10,18
OLOy MD4U0836180BHRDA 16 GB,,"43,600","2,8",Red,10,18
OLOy MD4U162619BHDA 32 GB,,"42,666","2,16",Red,14.254,19
TEAMGROUP T-Force Dark Z 32 GB,,"43,600","2,16",Silver,10,18
TEAMGROUP T-Force Dark Z 16 GB,,"43,600","2,8",Red / Black,10,18
Kingston HyperX Impact 8 GB,,"42,400","1,8",Black / Silver,11.667,14
Kingston HyperX Impact 8 GB,,"42,933","1,8",Black / Silver,11.592,17
G.Skill Trident Z RGB 128 GB,,"42,666","4,32",Black,13.503,18
TEAMGROUP Team T-FORCE VULCAN Z 32GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZRD432G3000HC16C01 32 GB,,"43,000","1,32",Red,10.667,16
TEAMGROUP Team T-FORCE VULCAN Z 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model TLZRD464G3000HC16CDC01 64 GB,,"43,000","2,32",Red,10.667,16
Kingston HyperX Fury 64 GB,,"42,666","2,32",Black / Silver,12.003,16
Thermaltake H-ONE 16 GB,,"42,666","2,8",Black / Silver,14.254,19
OLOy OWL 32 GB,,"43,000","2,16",Orange,10.667,16
Kingston HyperX Predator 16 GB,,"43,200","1,16",Black / Silver,10,16
ADATA XPG SPECTRIX D50 16 GB,,"44,133","2,8",Black,9.194,19
Corsair Dominator Platinum RGB 64 GB,,"43,200","4,16",White,10,16
Corsair Vengeance LPX 128 GB,,"43,000","4,32",Black,10.667,16
G.Skill Trident Z Royal 32 GB,,"44,266","2,16",Silver,7.97,17
G.Skill Trident Z RGB 16 GB,,"44,266","2,8",Black,7.501,16
G.Skill Trident Z RGB 32 GB,,"44,000","4,8",Black,8.5,17
Kingston HyperX Fury 128 GB,,"43,600","4,32",Black,10,18
G.Skill Ripjaws V 64 GB,,"43,600","4,16",Black,7.778,14
Kingston HyperX Fury 32 GB,,"43,466","4,8",Black,9.233,16
Silicon Power SP016GXLZU360BDAAD 16 GB,,"43,600","2,8",Black / Red,10,18
G.Skill Trident Z Royal 32 GB,,"43,600","4,8",Silver,8.889,16
G.Skill Trident Z Royal 16 GB,,"44,266","2,8",Silver,7.97,17
G.Skill Trident Z Neo 32 GB,,"43,800","4,8",Black / Silver,8.421,16
G.Skill Trident Z Neo 16 GB,,"43,800","2,8",Black / Silver,9.474,18
Kingston HyperX Fury 64 GB,,"43,000","4,16",Black,10.667,16
Apacer AU 16 GB,,"42,400","1,16",Black,14.167,17
Apacer AU 4 GB,,"42,400","1,4",Black,14.167,17
Apacer AS 8 GB,,"42,666","1,8",Black,14.254,19
Silicon Power XPOWER Turbine 16 GB,,"43,600","2,8",Blue / Black,10,18
Silicon Power XPOWER Turbine RGB 32 GB,,"43,600","2,16",Silver / Black,10,18
Kingston HyperX Predator RGB 64 GB,,"43,200","2,32",Silver / Black,10,16
Neo Forza FAYE 16 GB,,"43,000","1,16",Silver / Black,10,15
Neo Forza FAYE 16 GB,,"44,400","2,8",Black / Silver,8.636,19
TEAMGROUP T-Force Dark Z 64 GB,,"43,200","2,32",Gray,10,16
GeIL Orion AMD Edition 32 GB,,"43,000","2,16",Red,10.667,16
Kingston HyperX Predator 32 GB,,"31,866","4,8",Black,9.646,9
Silicon Power XPOWER Turbine RGB 32 GB,,"43,200","2,16",Black,10,16
Silicon Power SP016GBSFU266B22 16 GB,,"42,666","2,8",Black,14.254,19
OLOy WarHawk RGB 16 GB,,"43,600","2,8",White / Silver,8.889,16
TEAMGROUP T-Force Xtreem ARGB 64 GB,,"43,200","2,32",Black,10,16
